id,name,prefecture,areaCodes,holeCount,parOut,parIn,parTotal,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18
C003993,小淵沢カントリークラブ,,19,,,,,,,,,,,,,,,,,,,,,,
C003981,塩山カントリー倶楽部,,19,,,,,,,,,,,,,,,,,,,,,,
C003985,甲斐駒カントリークラブ,,19,,,,,,,,,,,,,,,,,,,,,,
C003996,敷島カントリー倶楽部,,19,,,,,,,,,,,,,,,,,,,,,,
C003995,サンメンバーズカントリークラブ,,19,,,,,,,,,,,,,,,,,,,,,,
C003989,河口湖カントリークラブ,,19,,,,,,,,,,,,,,,,,,,,,,
C003982,大月カントリークラブ,,19,,,,,,,,,,,,,,,,,,,,,,
C005270,富士赤松ゴルフコース,,19,,,,,,,,,,,,,,,,,,,,,,
C004008,富士桜カントリー倶楽部,,19,,,,,,,,,,,,,,,,,,,,,,
C004019,花咲カントリー倶楽部,,19,,,,,,,,,,,,,,,,,,,,,,
C003984,オリムピックカントリークラブ,,19,,,,,,,,,,,,,,,,,,,,,,
C005274,鳴沢林間ゴルフ場（閉鎖）,,19,,,,,,,,,,,,,,,,,,,,,,
C005288,【レッスン】オタゴルフスクール,,19,,,,,,,,,,,,,,,,,,,,,,
C005277,富士ケ嶺グリーンクラブ,,19,,,,,,,,,,,,,,,,,,,,,,
C004015,メイプルポイントゴルフクラブ,,19,,,,,,,,,,,,,,,,,,,,,,
C004033,軽井沢７２ゴルフ　西コース,,20,,,,,,,,,,,,,,,,,,,,,,
C004036,オーソルヴェール 軽井沢倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004090,三井の森軽井沢カントリー倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004064,蓼科高原カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004079,富士見高原ゴルフコース,,20,,,,,,,,,,,,,,,,,,,,,,
C004050,佐久リゾートゴルフ倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004065,蓼科東急ゴルフコース,,20,,,,,,,,,,,,,,,,,,,,,,
C004048,小諸高原ゴルフクラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004035,軽井沢７２ゴルフ　南コース,,20,,,,,,,,,,,,,,,,,,,,,,
C004056,菅平グリーンゴルフ,,20,,,,,,,,,,,,,,,,,,,,,,
C004034,軽井沢７２ゴルフ　東コース,,20,,,,,,,,,,,,,,,,,,,,,,
C004046,上田丸子グランヴィリオゴルフ倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004040,カワカミバレーカントリークラブ(閉鎖),,20,,,,,,,,,,,,,,,,,,,,,,
C004078,フォレストカントリークラブ三井の森,,20,,,,,,,,,,,,,,,,,,,,,,
C004085,三井の森蓼科ゴルフ倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004068,中央道晴ヶ峰カントリー倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004029,鹿島南蓼科ゴルフコース,,20,,,,,,,,,,,,,,,,,,,,,,
C004077,平谷カントリー倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004088,望月リソルゴルフクラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004060,諏訪レイクヒルカントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004089,八ヶ岳カントリークラブ（閉鎖）,,20,,,,,,,,,,,,,,,,,,,,,,
C004030,軽井沢浅間ゴルフコース,,20,,,,,,,,,,,,,,,,,,,,,,
C004071,中軽井沢カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004020,浅間高原カントリー倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004038,グランディ軽井沢ゴルフクラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004061,晴山ゴルフ場,,20,,,,,,,,,,,,,,,,,,,,,,
C004047,シャトレーゼカントリークラブ小海,,20,,,,,,,,,,,,,,,,,,,,,,
C004082,斑尾東急ゴルフクラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004059,諏訪ゴルフ倶楽部(閉鎖),,20,,,,,,,,,,,,,,,,,,,,,,
C004044,木曽駒高原宇山カントリークラブ（閉鎖）,,20,,,,,,,,,,,,,,,,,,,,,,
C004075,清里アーリーバードゴルフクラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004066,立科ゴルフ倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004081,斑尾高原カントリー倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004051,サニーカントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004069,根羽カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004054,信州伊那国際ゴルフクラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004057,上田菅平高原グランヴィリオゴルフ倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004028,塩嶺カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004042,御岳ゴルフ＆リゾートホテル,,20,,,,,,,,,,,,,,,,,,,,,,
C004032,軽井沢７２ゴルフ　北コース,,20,,,,,,,,,,,,,,,,,,,,,,
C004087,望月カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004091,ウィーゴカントリー倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004043,木曽カントリー倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004024,シャトレーゼカントリークラブ野辺山,,20,,,,,,,,,,,,,,,,,,,,,,
C004070,豊科カントリー倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004073,長野デューンズゴルフクラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004067,千曲高原カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004022,ブナの嶺ゴルフ倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004052,志賀高原カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004084,松本カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004062,大浅間ゴルフクラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004023,あららぎカントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004063,高森カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004076,センレンゴルフリゾート 長野コース（旧：佐久春日野カントリー倶楽部）（閉鎖）,,20,,,,,,,,,,,,,,,,,,,,,,
C004041,川中嶋カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004086,南長野ゴルフ倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004049,佐久平カントリークラブ(閉鎖),,20,,,,,,,,,,,,,,,,,,,,,,
C004058,諏訪湖カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C000235,日向山高原ゴルフコース,,20,,,,,,,,,,,,,,,,,,,,,,
C004037,軽井沢プリンスホテルゴルフコース,,20,,,,,,,,,,,,,,,,,,,,,,
C004021,あづみ野カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004025,飯田カントリー倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004039,川上ゴルフ倶楽部(閉鎖),,20,,,,,,,,,,,,,,,,,,,,,,
C004053,信濃ゴルフ倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004027,茶臼山ゴルフ倶楽部　茶臼山コース（閉鎖）,,20,,,,,,,,,,,,,,,,,,,,,,
C004074,長野国際カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004083,松本浅間カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004055,駒ケ根カントリー（旧：信州駒ケ根カントリークラブ）(閉鎖),,20,,,,,,,,,,,,,,,,,,,,,,
C004080,穂高カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C000236,飯綱高原ゴルフコース（閉鎖）,,20,,,,,,,,,,,,,,,,,,,,,,
C005273,大信ゴルフショートコース,,20,,,,,,,,,,,,,,,,,,,,,,
C004026,伊那エースカントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C004031,軽井沢ゴルフ倶楽部,,20,,,,,,,,,,,,,,,,,,,,,,
C004045,木曽駒高原カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C000233,旧軽井沢ゴルフクラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C000234,小海高原ゴルフコース(閉鎖),,20,,,,,,,,,,,,,,,,,,,,,,
C004072,長野カントリークラブ,,20,,,,,,,,,,,,,,,,,,,,,,
C005324,西軽井沢ゴルフ練習場,,20,,,,,,,,,,,,,,,,,,,,,,
C005211,馬越ゴルフコース,,20,,,,,,,,,,,,,,,,,,,,,,
C004169,名岐国際ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004163,フォレストみずなみカントリークラブ【アコーディア・ゴルフ】,,21,,,,,,,,,,,,,,,,,,,,,,
C004113,クラウンカントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004138,中仙道ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004168,むらさき野カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004122,サンクラシックゴルフクラブ【アコーディア・ゴルフ】,,21,,,,,,,,,,,,,,,,,,,,,,
C004128,新陽カントリー倶楽部【アコーディア・ゴルフ】,,21,,,,,,,,,,,,,,,,,,,,,,
C004146,エクセレントゴルフクラブみたけ花トピアコース【アコーディア・ゴルフ】,,21,,,,,,,,,,,,,,,,,,,,,,
C004161,ゴルフ５カントリーみずなみコース（旧：みずなみカントリー倶楽部）,,21,,,,,,,,,,,,,,,,,,,,,,
C004135,中部国際ゴルフクラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004162,麗澤瑞浪ゴルフ倶楽部　高原コース,,21,,,,,,,,,,,,,,,,,,,,,,
C004155,デイリー瑞浪カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004121,笹平カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004177,多治見北ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004160,アドニスゴルフクラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004147,明智ゴルフ倶楽部　明智ゴルフ場,,21,,,,,,,,,,,,,,,,,,,,,,
C004136,東濃カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004118,小萱チェリークリークカントリークラブ【アコーディア・ゴルフ】,,21,,,,,,,,,,,,,,,,,,,,,,
C004099,上石津ゴルフ倶楽部（旧：アイランドゴルフガーデン上石津）,,21,,,,,,,,,,,,,,,,,,,,,,
C004153,富士カントリー可児クラブ　美濃ゴルフ場,,21,,,,,,,,,,,,,,,,,,,,,,
C004103,岐阜北カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C000392,安八カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004171,ユーグリーン中津川ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004096,恵那峡カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004142,花の木ゴルフクラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004095,フォーティーンヒルズカントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004164,美岳カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004120,さくらカントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004141,ニューキャピタルゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004093,明世カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004127,名古屋ヒルズゴルフ倶楽部　ローズコース,,21,,,,,,,,,,,,,,,,,,,,,,
C004170,山岡カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004178,岐阜スプリングゴルフクラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004166,ＴＯＳＨＩＮ さくら Ｈｉｌｌｓ Ｇｏｌｆ Ｃｌｕｂ（トーシンさくらヒルズゴルフクラブ）,,21,,,,,,,,,,,,,,,,,,,,,,
C004107,岐阜セントフィールドカントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004133,高富ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004108,ＯＧＣ岐阜中央ゴルフパーク（旧：アイランドゴルフパーク岐阜中央）,,21,,,,,,,,,,,,,,,,,,,,,,
C004159,美濃関カントリークラブ【アコーディア・ゴルフ】,,21,,,,,,,,,,,,,,,,,,,,,,
C004137,ＴＯＳＨＩＮ Ｇｏｌｆ Ｃｌｕｂ　Ｃｅｎｔｒａｌ Ｃｏｕｒｓｅ（トーシンゴルフクラブセントラルコース）,,21,,,,,,,,,,,,,,,,,,,,,,
C004119,こぶしゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004158,法仙坊ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004152,富士カントリー可児クラブ　可児ゴルフ場,,21,,,,,,,,,,,,,,,,,,,,,,
C004094,いわむらカントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004175,ワールドレイクゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004111,岐阜本巣カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004123,シーダーヒルズカントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004126,白鳥高原カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004172,養老カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004109,ぎふ美濃ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004097,大垣カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004165,美並ロイヤルカントリークラブ（閉鎖）,,21,,,,,,,,,,,,,,,,,,,,,,
C004140,日本ラインゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004112,デイリー郡上カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004150,明智ゴルフ倶楽部　賑済寺ゴルフ場,,21,,,,,,,,,,,,,,,,,,,,,,
C004151,明智ゴルフ倶楽部　ひるかわゴルフ場,,21,,,,,,,,,,,,,,,,,,,,,,
C004154,東建塩河カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004173,レイクグリーンゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004148,明智ゴルフ倶楽部　かしおゴルフ場,,21,,,,,,,,,,,,,,,,,,,,,,
C004145,日吉ハイランド倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004139,長良川カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004114,グリーンヒル関ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004117,下呂カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004101,岐阜稲口ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004104,岐阜国際カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004156,メダリオン・ベルグラビアリゾート,,21,,,,,,,,,,,,,,,,,,,,,,
C004167,美濃白川ゴルフ倶楽部 飛水峡コース,,21,,,,,,,,,,,,,,,,,,,,,,
C004125,伊深の森カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004129,瑞陵ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004174,鷲ヶ岳高原ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004115,グリーンヒル瑞浪ゴルフ倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004105,三甲ゴルフ倶楽部　谷汲コース,,21,,,,,,,,,,,,,,,,,,,,,,
C004110,やまがたゴルフ倶楽部　美山コース,,21,,,,,,,,,,,,,,,,,,,,,,
C004132,関ヶ原カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004143,飛騨高山カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004149,明智ゴルフ倶楽部　荘川ゴルフ場,,21,,,,,,,,,,,,,,,,,,,,,,
C004144,飛騨数河カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C005385,麗澤瑞浪ゴルフ倶楽部　屏風山コース　,,21,,,,,,,,,,,,,,,,,,,,,,
C005336,岐阜羽島ゴルフクラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004130,鈴蘭高原カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C005307,恵那峡パークカントリークラブ（閉鎖）,,21,,,,,,,,,,,,,,,,,,,,,,
C004131,スプリングフィールドゴルフクラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004176,メナードカントリークラブ西濃コース,,21,,,,,,,,,,,,,,,,,,,,,,
C004124,荘川高原カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004100,上宝カントリークラブ（閉鎖）,,21,,,,,,,,,,,,,,,,,,,,,,
C004098,各務原カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004092,愛岐カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C005381,安八パブリックゴルフクラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004102,岐阜カンツリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004106,岐阜関カントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004116,クレセントバレーカントリークラブ美濃加茂,,21,,,,,,,,,,,,,,,,,,,,,,
C004134,多治見カントリークラブ,,21,,,,,,,,,,,,,,,,,,,,,,
C004157,ベルフラワーカントリー倶楽部,,21,,,,,,,,,,,,,,,,,,,,,,
C004233,沼津国際カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004185,フジ天城ゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004221,大熱海国際ゴルフクラブ　大仁コース・熱海コース,,22,,,,,,,,,,,,,,,,,,,,,,
C004187,伊豆国際カントリークラブ【アコーディア・ゴルフ】,,22,,,,,,,,,,,,,,,,,,,,,,
C004191,伊豆にらやまカントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004217,十里木カントリークラブ【アコーディア・ゴルフ】,,22,,,,,,,,,,,,,,,,,,,,,,
C004182,愛鷹シックスハンドレッドクラブ【アコーディア・ゴルフ】,,22,,,,,,,,,,,,,,,,,,,,,,
C005291,富士の杜ゴルフクラブ【アコーディア・ゴルフ】,,22,,,,,,,,,,,,,,,,,,,,,,
C004260,三島カントリークラブ【アコーディア・ゴルフ】,,22,,,,,,,,,,,,,,,,,,,,,,
C004255,ベルビュー長尾ゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004202,凾南ゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004207,御殿場ゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004249,富士チサンカントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004262,湯ヶ島ゴルフ倶楽部＆ホテルリゾート（旧：湯ヶ島ＧＣ＆ホテル董苑）,,22,,,,,,,,,,,,,,,,,,,,,,
C004261,南富士カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004259,三島ゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C005303,レンブラントゴルフ倶楽部御殿場,,22,,,,,,,,,,,,,,,,,,,,,,
C004193,ゴールド川奈カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004247,三甲ゴルフ倶楽部　富士コース　(旧：富士国際ゴルフ倶楽部),,22,,,,,,,,,,,,,,,,,,,,,,
C004238,東富士カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004181,ＰＧＭ御殿場カントリークラブ（旧：足柄森林カントリー倶楽部）,,22,,,,,,,,,,,,,,,,,,,,,,
C004218,修善寺カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004186,伊豆大仁カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004192,伊東カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004209,サザンクロスリゾート,,22,,,,,,,,,,,,,,,,,,,,,,
C004241,富士エースゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004230,中伊豆グリーンクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004231,西熱海ゴルフコース,,22,,,,,,,,,,,,,,,,,,,,,,
C004184,天城高原ゴルフコース,,22,,,,,,,,,,,,,,,,,,,,,,
C004246,富士高原ゴルフコース(閉鎖),,22,,,,,,,,,,,,,,,,,,,,,,
C004266,熱海ゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004264,リバー富士カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004201,川奈ホテルゴルフコース　大島コース,,22,,,,,,,,,,,,,,,,,,,,,,
C004190,伊豆スカイラインカントリー倶楽部（閉鎖）,,22,,,,,,,,,,,,,,,,,,,,,,
C004210,Ｇ８富士カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004199,ＧＯＲＡ ＫＡＤＡＮ ＦＵＪＩ ＧＯＬＦ（旧：富士篭坂３６ＧＣ）,,22,,,,,,,,,,,,,,,,,,,,,,
C004211,ザ・フォレストカントリークラブ（静岡県）,,22,,,,,,,,,,,,,,,,,,,,,,
C004222,大富士ゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004195,稲取ゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004257,掛川カントリークラブ【アコーディア・ゴルフ】,,22,,,,,,,,,,,,,,,,,,,,,,
C004203,かんなみスプリングスカントリークラブ・ホテル函南,,22,,,,,,,,,,,,,,,,,,,,,,
C004208,相良カントリー倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004180,朝霧ジャンボリーゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004196,西富士ゴルフ倶楽部【アコーディア・ゴルフ】,,22,,,,,,,,,,,,,,,,,,,,,,
C004189,伊豆下田カントリークラブ（閉鎖）,,22,,,,,,,,,,,,,,,,,,,,,,
C004198,掛川グリーンヒルカントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004256,ホロンゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004263,ラフォーレ修善寺＆カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004223,太平洋クラブ御殿場ウエスト,,22,,,,,,,,,,,,,,,,,,,,,,
C004197,小田原ゴルフ倶楽部　日動御殿場コース,,22,,,,,,,,,,,,,,,,,,,,,,
C004188,伊豆ハイツゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004213,静岡カントリー浜岡コース＆ホテル（３６Ｈ）,,22,,,,,,,,,,,,,,,,,,,,,,
C004248,御殿場東名ゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004251,富士箱根カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004234,沼津ゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004220,裾野カンツリー倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004228,東名富士カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004216,下田カントリークラブ(閉鎖),,22,,,,,,,,,,,,,,,,,,,,,,
C004232,ゴルフパーク・バンディ(閉鎖),,22,,,,,,,,,,,,,,,,,,,,,,
C004252,富士平原ゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004214,静岡カントリー　袋井コース,,22,,,,,,,,,,,,,,,,,,,,,,
C004204,菊川カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004183,芦の湖カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004205,ギャツビイゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C005240,川奈ホテルゴルフコース　富士コース,,22,,,,,,,,,,,,,,,,,,,,,,
C004253,富士ヘルスカントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004250,富士宮ゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004179,朝霧カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004258,三木の里カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004240,富嶽カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004254,富士見ケ丘カントリー倶楽部（シャトレーゼグループコース）,,22,,,,,,,,,,,,,,,,,,,,,,
C004215,静岡よみうりカントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004245,富士グリーンヒルゴルフコース,,22,,,,,,,,,,,,,,,,,,,,,,
C004244,富士カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004243,富士小山ゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004212,静岡カントリー島田ゴルフコース,,22,,,,,,,,,,,,,,,,,,,,,,
C004242,藤枝ゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004226,東名カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004225,太陽カントリークラブ(閉鎖),,22,,,,,,,,,,,,,,,,,,,,,,
C004235,浜名湖カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C000232,日本平ゴルフクラブ（閉鎖）,,22,,,,,,,,,,,,,,,,,,,,,,
C005371,高嶺の森のゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004194,いなさゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004229,豊岡国際カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004265,レイク浜松カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004236,浜松カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004206,グランフィールズカントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C005323,浜松ビーチサイドゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C004200,葛城ゴルフ倶楽部,,22,,,,,,,,,,,,,,,,,,,,,,
C005367,オーシャンゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C005272,伊豆船原ゴルフ,,22,,,,,,,,,,,,,,,,,,,,,,
C005212,グランディ浜名湖ゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C005352,【レッスン】ゴルフパラダイス（静岡県）,,22,,,,,,,,,,,,,,,,,,,,,,
C004219,新沼津カントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004224,太平洋クラブ　御殿場コース,,22,,,,,,,,,,,,,,,,,,,,,,
C004227,東名御殿場カントリークラブ（閉鎖）現レンブラントGC,,22,,,,,,,,,,,,,,,,,,,,,,
C005327,熱函ゴルフセンター,,22,,,,,,,,,,,,,,,,,,,,,,
C004237,浜松シーサイドゴルフクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004239,ファイブハンドレッドクラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C005333,ファイブハンドレッドクラブ　Mastercard Legends Academy（閉鎖）,,22,,,,,,,,,,,,,,,,,,,,,,
C005397,富士グリーンヒルカントリークラブ,,22,,,,,,,,,,,,,,,,,,,,,,
C004292,つくでゴルフクラブ【アコーディア・ゴルフ】,,23,,,,,,,,,,,,,,,,,,,,,,
C004270,稲武カントリークラブ【アコーディア・ゴルフ】,,23,,,,,,,,,,,,,,,,,,,,,,
C004304,額田ゴルフ倶楽部,,23,,,,,,,,,,,,,,,,,,,,,,
C004273,岡崎カントリー倶楽部【アコーディア・ゴルフ】,,23,,,,,,,,,,,,,,,,,,,,,,
C004278,キャッスルヒルカントリークラブ【アコーディア・ゴルフ】,,23,,,,,,,,,,,,,,,,,,,,,,
C004275,オールドレイクゴルフ倶楽部,,23,,,,,,,,,,,,,,,,,,,,,,
C004298,名古屋グリーンカントリークラブ,,23,,,,,,,,,,,,,,,,,,,,,,
