id,name,prefecture,areaCodes,holeCount,parOut,parIn,parTotal,parSource,parTeeName,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18
C000231,下北スリーハンドレッドゴルフクラブ,,2,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000228,津軽カントリークラブ 岳コース,,2,9,,,50,,,,,,,,,,,,,,,,,,,,
C001692,十和田国際カントリークラブ,,2,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000230,八戸ゴルフ倶楽部,,2,9,,,50,,,,,,,,,,,,,,,,,,,,
C002566,みちのく古都カントリークラブ,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002563,雫石ゴルフ場,,3,36,,,90,,,,,,,,,,,,,,,,,,,,
C002556,岩手沼宮内カントリークラブ,,3,36,,,90,,,,,,,,,,,,,,,,,,,,
C002553,安比高原ゴルフクラブ,,3,36,,,90,,,,,,,,,,,,,,,,,,,,
C002559,ニュー軽米カントリークラブ,,3,27,,,90,,,,,,,,,,,,,,,,,,,,
C002558,金ヶ崎ゴルフコース＆ロッジ（閉鎖）,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002573,湯田高原カントリー倶楽部,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002560,きたかみカントリークラブ,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002555,岩手ゴルフ倶楽部,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002554,一関カントリークラブ,,3,27,,,90,,,,,,,,,,,,,,,,,,,,
C002572,盛岡南ゴルフ倶楽部,,3,27,,,90,,,,,,,,,,,,,,,,,,,,
C002574,ローズランドカントリークラブ,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002564,南部富士カントリークラブ,,3,27,,,90,,,,,,,,,,,,,,,,,,,,
C002568,宮古カントリークラブ（岩手県）,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002562,栗駒ゴルフ倶楽部,,3,27,,,90,,,,,,,,,,,,,,,,,,,,
C000090,県民ゴルフ場,,3,9,,,50,,,,,,,,,,,,,,,,,,,,
C000103,北上市民ゴルフ場,,3,9,,,50,,,,,,,,,,,,,,,,,,,,
C002565,八幡平カントリークラブ,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002569,メイプルカントリークラブ,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002571,盛岡ハイランドカントリークラブ,,3,27,,,90,,,,,,,,,,,,,,,,,,,,
C002561,岩手洋野ゴルフクラブ（閉鎖）,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005368,みどりゴルフ場,,3,9,,,50,,,,,,,,,,,,,,,,,,,,
C002557,江刺カントリー倶楽部,,3,27,,,90,,,,,,,,,,,,,,,,,,,,
C000097,三陸カントリー倶楽部（閉鎖）,,3,9,,,50,,,,,,,,,,,,,,,,,,,,
C000099,水沢リバーサイドゴルフ場,,3,9,,,50,,,,,,,,,,,,,,,,,,,,
C002567,南岩手カントリークラブ,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002570,盛岡カントリークラブ,,3,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002865,松島チサンカントリークラブ　松島・仙台コース,,4,36,,,90,,,,,,,,,,,,,,,,,,,,
C002859,仙台ヒルズゴルフ倶楽部,,4,27,,,90,,,,,,,,,,,,,,,,,,,,
C002853,仙台南ゴルフ倶楽部,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005181,グレースリッジカントリークラブ,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002860,花の杜ゴルフクラブ【アコーディア・ゴルフ】,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002845,おおさとゴルフ倶楽部【アコーディア・ゴルフ】,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000267,松島チサンカントリークラブ　大郷コース,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002869,宮城野ゴルフクラブ【アコーディア・ゴルフ】,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002851,仙台グリーンゴルフクラブ,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002847,グレート仙台カントリー倶楽部,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002874,利府ゴルフ倶楽部,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002842,太白カントリークラブ秋保コース（閉鎖）,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002852,仙台ハイランドカントリークラブ（閉鎖）,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002868,宮城蔵王カントリークラブ　ロイヤルコース,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002872,やくらいサイズゴルフ倶楽部,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002856,富谷パブリックコース,,4,18,34,36,70,,,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002846,表蔵王国際ゴルフクラブ,,4,27,,,90,,,,,,,,,,,,,,,,,,,,
C002875,仙台クラシックゴルフ倶楽部,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002850,仙台空港カントリークラブ,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002870,たいわゴルフクラブ（旧：ミヤヒル３６ゴルフクラブ）,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002873,リゾートパーク　オニコウベゴルフクラブ（閉鎖）,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002866,杜の公園ゴルフクラブ,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002844,泉パークタウンゴルフ倶楽部,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002858,西仙台カントリークラブ,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002855,富谷カントリークラブ,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002848,大崎ゴルフ倶楽部,,4,27,,,90,,,,,,,,,,,,,,,,,,,,
C002867,宮城カントリークラブ,,4,27,,,90,,,,,,,,,,,,,,,,,,,,
C002862,古川カントリー倶楽部（閉鎖）,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002864,松島国際カントリークラブ,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002863,マグノリアカントリークラブ（閉鎖）,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000116,仙塩ゴルフ倶楽部　浦霞コース,,4,9,,,50,,,,,,,,,,,,,,,,,,,,
C002843,泉国際ゴルフ倶楽部,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002861,東蔵王ゴルフ倶楽部,,4,27,,,90,,,,,,,,,,,,,,,,,,,,
C000111,気仙沼カントリークラブ,,4,9,,,50,,,,,,,,,,,,,,,,,,,,
C002857,仙台カントリー倶楽部名取コース,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C002854,天明カントリークラブ（閉鎖）,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000125,鳴子カントリークラブ,,4,9,,,50,,,,,,,,,,,,,,,,,,,,
C002877,杜の都ゴルフ倶楽部,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000109,阿武隈ゴルフ場（閉鎖）,,4,9,,,50,,,,,,,,,,,,,,,,,,,,
C002876,石巻オーシャンカントリー倶楽部（閉鎖）,,4,9,,,50,,,,,,,,,,,,,,,,,,,,
C000110,角田市民ゴルフ場,,4,9,,,50,,,,,,,,,,,,,,,,,,,,
C005378,ＳＴＡＤＩＵＭ　ＧＯＬＦ,,4,0,,,0,,,,,,,,,,,,,,,,,,,,
C002849,仙台カントリー倶楽部　青葉コース（閉鎖）,,4,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003157,秋田森岳温泉３６ゴルフ場,,5,36,,,90,,,,,,,,,,,,,,,,,,,,
C005187,新・秋田ウインズカントリークラブ（閉鎖）,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003163,能代カントリークラブ（閉鎖）,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003165,南秋田カントリークラブ,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003168,秋田北空港クラシックゴルフ倶楽部,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003161,男鹿ゴルフクラブ,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003160,大野台ゴルフクラブ,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003158,羽後カントリー倶楽部,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003159,大館カントリークラブ,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003167,ロイヤルセンチュリーゴルフ倶楽部,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003156,秋田椿台カントリークラブ,,5,27,,,90,,,,,,,,,,,,,,,,,,,,
C003162,秋田プレステージゴルフ倶楽部（閉鎖）,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003164,ノースハンプトンゴルフ倶楽部,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005396,能代カントリークラブ,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005260,鳥海ゴルフ（閉鎖）,,5,9,,,50,,,,,,,,,,,,,,,,,,,,
C003154,秋田カントリー倶楽部,,5,27,,,90,,,,,,,,,,,,,,,,,,,,
C003155,秋田太平山カントリークラブ,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005207,白神カントリークラブ（閉鎖）,,5,0,,,0,,,,,,,,,,,,,,,,,,,,
C000222,大仙市民ゴルフ場,,5,9,,,50,,,,,,,,,,,,,,,,,,,,
C003166,ラングスゴルフコース秋田（閉鎖）,,5,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003170,大石田ゴルフクラブ（ＯＩＳＨＩＤＡ　ＧＯＬＦ　ＣＬＵＢ）,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003181,山形南カントリークラブ【アコーディア・ゴルフ】,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003175,天童カントリークラブ,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003173,さくらんぼカントリークラブ,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003174,新庄アーデンゴルフ倶楽部,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003169,朝日カントリークラブ,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005263,ゴルフパーク酒田,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003177,庄内ゴルフ倶楽部,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003182,湯の浜カントリークラブ,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003180,山形ゴルフ倶楽部,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003172,酒田カントリークラブ（閉鎖）,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003171,蔵王カントリークラブ,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003176,ニューブラッサムガーデンクラブ,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000219,最上川グリーンパークゴルフ場,,6,9,,,50,,,,,,,,,,,,,,,,,,,,
C000221,鶴岡市赤川市民ゴルフ場,,6,9,,,50,,,,,,,,,,,,,,,,,,,,
C003178,最上川カントリークラブ,,6,18,34,36,70,,,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000220,最上川高原ゴルフ倶楽部（閉鎖）,,6,9,,,50,,,,,,,,,,,,,,,,,,,,
C003179,山形県県民ゴルフ場,,6,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003226,バイロンネルソンカントリークラブ,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003190,ヘレナ国際カントリー倶楽部,,7,18,38,36,74,,,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003196,小名浜オーシャンホテル＆ゴルフクラブ【アコーディア・ゴルフ】,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003213,白河国際カントリークラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003195,小名浜カントリー倶楽部【アコーディア・ゴルフ】,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003193,宇津峰カントリークラブ【アコーディア・ゴルフ】,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003205,郡山熱海カントリークラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003240,ローレルバレイカントリークラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003194,大玉カントリークラブ,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003224,勿来カントリークラブ(閉鎖),,7,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003209,ＪＧＭサラブレッドゴルフクラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003203,新ゲインズボローカントリー倶楽部（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003221,棚倉田舎倶楽部,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003228,パーシモンカントリークラブ,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003225,西の郷カントリークラブ（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003187,矢吹ヒルズゴルフクラブ（旧：アローレイクカンツリー倶楽部）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003215,白河メドウゴルフ倶楽部,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003230,福島石川カントリークラブ（閉鎖）,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003220,棚倉ステークスカントリークラブ(閉鎖),,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003218,ＪＧＭセベバレステロスゴルフクラブ　いわき（福島県）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003235,矢吹ゴルフ倶楽部,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003234,星野リゾート　メローウッドゴルフクラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003236,湯本スプリングスカントリークラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003202,ハワイアンズゴルフコース,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003214,白河ゴルフ倶楽部,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003207,グランディ那須白河ゴルフクラブ,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003231,福島カントリークラブ(閉鎖),,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003219,太平洋クラブ白河リゾート,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003217,新白河ゴルフ倶楽部（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003212,白河高原カントリークラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003199,旧グリーンアカデミーカントリークラブ【石川コース】（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003188,五浦庭園カントリークラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003233,福島ゴルフ倶楽部　民報コース,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003189,猪苗代ゴルフクラブ（旧：猫魔ホテル猪苗代ゴルフコース）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003186,安達太良カントリークラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003206,郡山ゴルフ倶楽部,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003208,グリーンアカデミーカントリークラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003210,塩屋崎カントリークラブ,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003204,新たいらカントリークラブ（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003183,ナリ会津カントリークラブ(閉鎖),,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003239,龍の舞ゴルフクラブ（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003222,田人カントリー倶楽部（閉鎖）,,7,18,37,36,73,,,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003184,会津高原たかつえカントリークラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003211,いわきプレステージカントリー倶楽部（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003223,東都郡山カントリー倶楽部,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005353,ゴルフトレーニングフィールドＰｉｅｓ福島石川　（旧：福島石川カントリークラブ６Ｈゴルフパーク）,,7,7,,,50,,,,,,,,,,,,,,,,,,,,
C003191,いわきゴルフクラブ（閉鎖）,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C003200,グリーンウッドカントリークラブ（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005208,北郡山カントリークラブ,,7,9,,,50,,,,,,,,,,,,,,,,,,,,
C003238,リベラルヒルズ　ゴルフクラブ（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003232,福島空港ＧＯＬＦ ＣＬＵＢ（福島空港カントリークラブ）（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003229,ＳＫ白河ゴルフ倶楽部（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003237,ラフォーレ白河ゴルフコース（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003241,ボナリ高原ゴルフクラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003227,千本桜リゾートゴルフクラブ（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003216,ワークジャパンゴルフ倶楽部　国見コース（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005312,エイトゴルフガーデン,,7,8,,,50,,,,,,,,,,,,,,,,,,,,
C003192,サンフィールド二本松ゴルフ倶楽部岩代コース（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003185,会津磐梯カントリークラブ,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003201,クレステージカントリークラブ（閉鎖）,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003197,鹿島カントリー倶楽部,,7,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003198,ガーデンバレイカントリークラブ（閉鎖）,,7,27,,,90,,,,,,,,,,,,,,,,,,,,
C005369,ニューカントリーゴルフパーク,,7,7,,,50,,,,,,,,,,,,,,,,,,,,
C003337,東筑波カントリークラブ,,8,27,,,90,,,,,,,,,,,,,,,,,,,,
C003245,アジア取手カントリー倶楽部,,8,27,,,90,,,,,,,,,,,,,,,,,,,,
C003314,セントラルゴルフクラブ【アコーディア・ゴルフ】,,8,36,,,90,,,,,,,,,,,,,,,,,,,,
C003352,水戸・ゴルフ・クラブ（茨城県）【アコーディア・ゴルフ】,,8,36,,,90,,,,,,,,,,,,,,,,,,,,
C003270,霞台カントリークラブ【アコーディア・ゴルフ】,,8,36,,,90,,,,,,,,,,,,,,,,,,,,
C003257,石岡ウエストカントリークラブ【アコーディア・ゴルフ】,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003310,新・西山荘カントリー倶楽部,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003342,富士カントリー笠間倶楽部,,8,27,,,90,,,,,,,,,,,,,,,,,,,,
C003322,筑波学園ゴルフ倶楽部,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003268,かすみがうらゴルフクラブ【アコーディア・ゴルフ】,,8,,,,,,,,,,,,,,,,,,,,,,,,
C003362,おかだいらゴルフリンクス【アコーディア・ゴルフ】,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003278,ノースショアカントリークラブ,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003277,カントリークラブ　ザ・レイクス,,8,27,,,90,,,,,,,,,,,,,,,,,,,,
C003282,グランドスラムカントリークラブ,,8,27,,,90,,,,,,,,,,,,,,,,,,,,
C003361,セントラルゴルフクラブ ＮＥＷコース【アコーディア・ゴルフ】,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003359,ロックヒルゴルフクラブ,,8,36,,,90,,,,,,,,,,,,,,,,,,,,
C003286,ザ・インペリアルカントリークラブ,,8,27,,,90,,,,,,,,,,,,,,,,,,,,
C003276,城里ゴルフ倶楽部,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003275,ひたち大宮ゴルフクラブ（旧：カバヤゴルフクラブ）,,8,27,,,90,,,,,,,,,,,,,,,,,,,,
C003327,土浦カントリー倶楽部【アコーディア・ゴルフ】,,8,27,,,90,,,,,,,,,,,,,,,,,,,,
C003244,アジア下館カントリー倶楽部,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003266,霞ヶ浦カントリー倶楽部,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003263,笠間カントリークラブ,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003316,ダイヤグリーン倶楽部,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003360,ワイルドダックカントリークラブ【アコーディア・ゴルフ】,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003307,笠間桜カントリー倶楽部,,8,27,,,90,,,,,,,,,,,,,,,,,,,,
C003320,玉造ゴルフ倶楽部　若海コース,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003281,スパ＆ゴルフリゾート久慈,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003343,出島ゴルフクラブ【アコーディア・ゴルフ】,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003272,桂ヶ丘カントリークラブ,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003248,ＰＧＭ石岡ゴルフクラブ（旧：石岡ゴルフ倶楽部）,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003297,ジェイゴルフ霞ヶ浦,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003262,オールドオーチャードゴルフクラブ,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003302,常総カントリー倶楽部,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003293,ゴルフ５カントリー　サニーフィールド（旧：サニーフィールドゴルフ倶楽部）,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003265,鹿島の杜カントリー倶楽部,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003288,桜ゴルフ倶楽部,,8,27,,,90,,,,,,,,,,,,,,,,,,,,
C003271,勝田ゴルフ倶楽部,,8,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
